full_name,relative_url
BAJAJ ELECT.LTD,https://www.upstox.com/stocks/bajaj-elect-ltd-share-price/INE193E01025/
BAJAJ FINSERV LTD.,https://www.upstox.com/stocks/bajaj-finserv-ltd-share-price/INE918I01026/
BAJAJ HEALTHCARE LIMITED,https://www.upstox.com/stocks/bajaj-healthcare-limited-share-price/INE411U01027/
BAJAJ HOUSING FINANCE LTD,https://www.upstox.com/stocks/bajaj-housing-finance-ltd-share-price/INE377Y01014/
BAJAJ HINDUSTHAN SUGAR LT,https://www.upstox.com/stocks/bajaj-hindusthan-sugar-lt-share-price/INE306A01021/
BAJAJ HOLDINGS & INVS LTD,https://www.upstox.com/stocks/bajaj-holdings-invs-ltd-share-price/INE118A01012/
BAJEL PROJECTS LIMITED,https://www.upstox.com/stocks/bajel-projects-limited-share-price/INE0KQN01018/
BAJAJ FINANCE LIMITED,https://www.upstox.com/stocks/bajaj-finance-limited-share-price/INE296A01024/
SHREE TIRUPATI BALAJEE L,https://www.upstox.com/stocks/shree-tirupati-balajee-l-share-price/INE0S2G01011/
BALAJI TELEFILMS LTD.,https://www.upstox.com/stocks/balaji-telefilms-ltd-share-price/INE794B01026/
BALAJI AMINES LIMITED,https://www.upstox.com/stocks/balaji-amines-limited-share-price/INE050E01027/
BALAXI PHARMA LTD,https://www.upstox.com/stocks/balaxi-pharma-ltd-share-price/INE618N01022/
BALKRISHNA PAPER MILLS L,https://www.upstox.com/stocks/balkrishna-paper-mills-l-share-price/INE875R01011/
BALKRISHNA IND. LTD,https://www.upstox.com/stocks/balkrishna-ind-ltd-share-price/INE787D01026/
BALMER LAWRIE & CO LTD,https://www.upstox.com/stocks/balmer-lawrie-co-ltd-share-price/INE164A01016/
BAL PHARMA LTD.,https://www.upstox.com/stocks/bal-pharma-ltd-share-price/INE083D01012/
BALRAMPUR CHINI MILLS LTD,https://www.upstox.com/stocks/balrampur-chini-mills-ltd-share-price/INE119A01028/
BALU FORGE INDUSTRIES LTD,https://www.upstox.com/stocks/balu-forge-industries-ltd-share-price/INE011E01029/
BANARASBEADSLTD-ROLLSETT,https://www.upstox.com/stocks/banarasbeadsltd-rollsett-share-price/INE655B01011/
BANNARI AMMAN SUGARS LTD,https://www.upstox.com/stocks/bannari-amman-sugars-ltd-share-price/INE459A01010/
BANCO PRODUCTS (I) LTD,https://www.upstox.com/stocks/banco-products-i-ltd-share-price/INE213C01025/
BANDHAN BANK LIMITED,https://www.upstox.com/stocks/bandhan-bank-limited-share-price/INE545U01014/
BANG OVERSEAS LTD.,https://www.upstox.com/stocks/bang-overseas-ltd-share-price/INE863I01016/
BANKA BIOLOO LIMITED,https://www.upstox.com/stocks/banka-bioloo-limited-share-price/INE862Y01015/
BANK OF BARODA,https://www.upstox.com/stocks/bank-of-baroda-share-price/INE028A01039/
NIP IND ETF BANK BEES,https://www.upstox.com/stocks/nip-ind-etf-bank-bees-share-price/INF204KB15I9/
BFAM - BANKBETF,https://www.upstox.com/stocks/bfam-bankbetf-share-price/INF0QA701714/
MIRAEAMC - BANKETF,https://www.upstox.com/stocks/miraeamc-banketf-share-price/INF769K01KR3/
DSPAMC - DSPBANKETF,https://www.upstox.com/stocks/dspamc-dspbanketf-share-price/INF740KA1RX3/
ICICIPRAMC - IPRU5008,https://www.upstox.com/stocks/icicipramc-ipru5008-share-price/INF109KC15I8/
BANK OF INDIA,https://www.upstox.com/stocks/bank-of-india-share-price/INE084A01016/
KOTAKMAMC-KOTAKBKETF,https://www.upstox.com/stocks/kotakmamc-kotakbketf-share-price/INF174K01F59/
MIRAEAMC - BANKPSU,https://www.upstox.com/stocks/miraeamc-bankpsu-share-price/INF769K01LZ4/
BANSAL WIRE INDUSTRIES L,https://www.upstox.com/stocks/bansal-wire-industries-l-share-price/INE0B9K01025/
BANSWARA SYNTEX LIMITED,https://www.upstox.com/stocks/banswara-syntex-limited-share-price/INE629D01020/
BARBEQUE NATION HOSP. LTD,https://www.upstox.com/stocks/barbeque-nation-hosp-ltd-share-price/INE382M01027/
BASF INDIA LTD,https://www.upstox.com/stocks/basf-india-ltd-share-price/INE373A01013/
BANNARI AM SPIN MILL LTD.,https://www.upstox.com/stocks/bannari-am-spin-mill-ltd-share-price/INE186H01022/
BATA INDIA LTD,https://www.upstox.com/stocks/bata-india-ltd-share-price/INE176A01028/
BAWEJA STUDIOS LIMITED,https://www.upstox.com/stocks/baweja-studios-limited-share-price/INE0JFJ01011/
BAYER CROPSCIENCE LTD,https://www.upstox.com/stocks/bayer-cropscience-ltd-share-price/INE462A01022/
EDELAMC - BBETF0432,https://www.upstox.com/stocks/edelamc-bbetf0432-share-price/INF754K01OB1/
BHARAT BIJLEE LTD,https://www.upstox.com/stocks/bharat-bijlee-ltd-share-price/INE464A01036/
BARODABNP - BBNPNBETF,https://www.upstox.com/stocks/barodabnp-bbnpnbetf-share-price/INF251K01TL6/
BARODABNP - BBNPPGOLD,https://www.upstox.com/stocks/barodabnp-bbnppgold-share-price/INF251K01SU9/
BLACK BOX LIMITED,https://www.upstox.com/stocks/black-box-limited-share-price/INE676A01027/
BOMBAY BURMAH TRADING COR,https://www.upstox.com/stocks/bombay-burmah-trading-cor-share-price/INE050A01025/
B&B TRIPLEWALL CONT LTD,https://www.upstox.com/stocks/b-b-triplewall-cont-ltd-share-price/INE01EE01011/
BCL INDUSTRIES LIMITED,https://www.upstox.com/stocks/bcl-industries-limited-share-price/INE412G01024/
BRAND CONCEPTS LIMITED,https://www.upstox.com/stocks/brand-concepts-limited-share-price/INE977Y01011/
BHARAT DYNAMICS LIMITED,https://www.upstox.com/stocks/bharat-dynamics-limited-share-price/INE171Z01026/
BEACON TRUSTEESHIP LTD,https://www.upstox.com/stocks/beacon-trusteeship-ltd-share-price/INE639X01027/
BEARDSELL LIMITED,https://www.upstox.com/stocks/beardsell-limited-share-price/INE520H01022/
MRS BECTORS FOOD SPE LTD,https://www.upstox.com/stocks/mrs-bectors-food-spe-ltd-share-price/INE495P01012/
BEDMUTHA INDUST LTD,https://www.upstox.com/stocks/bedmutha-indust-ltd-share-price/INE844K01012/
BHARAT ELECTRONICS LTD,https://www.upstox.com/stocks/bharat-electronics-ltd-share-price/INE263A01024/
BEML LIMITED,https://www.upstox.com/stocks/beml-limited-share-price/INE258A01016/
BHANSALI ENG. POLYMERS LT,https://www.upstox.com/stocks/bhansali-eng-polymers-lt-share-price/INE922A01025/
BERGER PAINTS (I) LTD,https://www.upstox.com/stocks/berger-paints-i-ltd-share-price/INE463A01038/
BEST AGROLIFE LIMITED,https://www.upstox.com/stocks/best-agrolife-limited-share-price/INE052T01013/
BETA DRUGS LIMITED,https://www.upstox.com/stocks/beta-drugs-limited-share-price/INE351Y01019/
BF INVESTMENT LIMITED,https://www.upstox.com/stocks/bf-investment-limited-share-price/INE878K01010/
MIRAEAMC - MAFSETF,https://www.upstox.com/stocks/miraeamc-mafsetf-share-price/INF769K01HI8/
BGR ENERGY SYSTEMS LTD,https://www.upstox.com/stocks/bgr-energy-systems-ltd-share-price/INE661I01014/
BHAGIRADHA CHEM & INDS L,https://www.upstox.com/stocks/bhagiradha-chem-inds-l-share-price/INE414D01027/
BHAGERIA INDUSTRIES LTD,https://www.upstox.com/stocks/bhageria-industries-ltd-share-price/INE354C01027/
BHAGYANAGAR INDIA LIMITED,https://www.upstox.com/stocks/bhagyanagar-india-limited-share-price/INE458B01036/
BHANDARI HOSIERY EXP LTD,https://www.upstox.com/stocks/bhandari-hosiery-exp-ltd-share-price/INE474E01029/
BHARAT FORGE LTD,https://www.upstox.com/stocks/bharat-forge-ltd-share-price/INE465A01025/
BHARAT GEARS LTD.,https://www.upstox.com/stocks/bharat-gears-ltd-share-price/INE561C01019/
BHARAT RASAYAN LTD,https://www.upstox.com/stocks/bharat-rasayan-ltd-share-price/INE838B01013/
BHARAT WIRE ROPES LTD.,https://www.upstox.com/stocks/bharat-wire-ropes-ltd-share-price/INE316L01019/
BHARTI AIRTEL LIMITED,https://www.upstox.com/stocks/bharti-airtel-limited-share-price/INE397D01024/
BHARTI HEXACOM LIMITED,https://www.upstox.com/stocks/bharti-hexacom-limited-share-price/INE343G01021/
BHEL,https://www.upstox.com/stocks/bhel-share-price/INE257A01026/
BIGBLOC CONSTRUCTION LTD,https://www.upstox.com/stocks/bigbloc-construction-ltd-share-price/INE412U01025/
BIKAJI FOODS INTERN LTD,https://www.upstox.com/stocks/bikaji-foods-intern-ltd-share-price/INE00E101023/
BIKEWO GREEN TECH LIMITED,https://www.upstox.com/stocks/bikewo-green-tech-limited-share-price/INE0SQH01013/
BHARTIYA INETRNATIONAL LT,https://www.upstox.com/stocks/bhartiya-inetrnational-lt-share-price/INE828A01016/
BINANI INDUSTRIES LTD,https://www.upstox.com/stocks/binani-industries-ltd-share-price/INE071A01013/
BIOCON LIMITED.,https://www.upstox.com/stocks/biocon-limited-share-price/INE376G01013/
BIOFIL CHEM & PHARMA LTD,https://www.upstox.com/stocks/biofil-chem-pharma-ltd-share-price/INE829A01014/
GRILL SPLENDOUR SER LTD,https://www.upstox.com/stocks/grill-splendour-ser-ltd-share-price/INE0PC901019/
BIRLA CABLE LIMITED,https://www.upstox.com/stocks/birla-cable-limited-share-price/INE800A01015/
BIRLA CORPORATION LTD,https://www.upstox.com/stocks/birla-corporation-ltd-share-price/INE340A01012/
ADITYA BIRLA MONEY LTD,https://www.upstox.com/stocks/aditya-birla-money-ltd-share-price/INE865C01022/
ZINKA LOGISTICS SOL LTD,https://www.upstox.com/stocks/zinka-logistics-sol-ltd-share-price/INE0UIZ01018/
BEML LAND ASSETS LIMITED,https://www.upstox.com/stocks/beml-land-assets-limited-share-price/INE0N7W01012/
BLB LIMITED,https://www.upstox.com/stocks/blb-limited-share-price/INE791A01024/
BLISS GVS PHARMA LTD,https://www.upstox.com/stocks/bliss-gvs-pharma-ltd-share-price/INE416D01022/
B.L.KASHYAP & SON LTD,https://www.upstox.com/stocks/b-l-kashyap-son-ltd-share-price/INE350H01032/
BLS INTL SERVS LTD,https://www.upstox.com/stocks/bls-intl-servs-ltd-share-price/INE153T01027/
BLS E-SERVICES LIMITED,https://www.upstox.com/stocks/bls-e-services-limited-share-price/INE0NLT01010/
BLUE CHIP INDIA LIMITED,https://www.upstox.com/stocks/blue-chip-india-limited-share-price/INE657B01025/
BLUE COAST HOTELS LIMITED,https://www.upstox.com/stocks/blue-coast-hotels-limited-share-price/INE472B01011/
BLUE DART EXPRESS LTD,https://www.upstox.com/stocks/blue-dart-express-ltd-share-price/INE233B01017/
BLUE JET HEALTHCARE LTD,https://www.upstox.com/stocks/blue-jet-healthcare-ltd-share-price/INE0KBH01020/
BLUE PEBBLE LIMITED,https://www.upstox.com/stocks/blue-pebble-limited-share-price/INE0SAK01011/
BLUE STAR LIMITED,https://www.upstox.com/stocks/blue-star-limited-share-price/INE472A01039/
BOMBAY METRICS S C LTD,https://www.upstox.com/stocks/bombay-metrics-s-c-ltd-share-price/INE0I3Y01014/
BODAL CHEMICALS LTD,https://www.upstox.com/stocks/bodal-chemicals-ltd-share-price/INE338D01028/
BOMBAY DYEING & MFG. CO L,https://www.upstox.com/stocks/bombay-dyeing-mfg-co-l-share-price/INE032A01023/
BOROSIL LIMITED,https://www.upstox.com/stocks/borosil-limited-share-price/INE02PY01013/
BOROSIL RENEWABLES LTD,https://www.upstox.com/stocks/borosil-renewables-ltd-share-price/INE666D01022/
BOROSIL SCIENTIFIC LTD,https://www.upstox.com/stocks/borosil-scientific-ltd-share-price/INE02L001032/
BOSCH LIMITED,https://www.upstox.com/stocks/bosch-limited-share-price/INE323A01026/
BHARAT PETROLEUM CORP  LT,https://www.upstox.com/stocks/bharat-petroleum-corp-lt-share-price/INE029A01011/
BPL LTD,https://www.upstox.com/stocks/bpl-ltd-share-price/INE110A01019/
BRIGADE ENTER. LTD,https://www.upstox.com/stocks/brigade-enter-ltd-share-price/INE791I01019/
BRITANNIA INDUSTRIES LTD,https://www.upstox.com/stocks/britannia-industries-ltd-share-price/INE216A01030/
BHARAT ROAD NETWORK LTD,https://www.upstox.com/stocks/bharat-road-network-ltd-share-price/INE727S01012/
BROOKS LAB LIMITED,https://www.upstox.com/stocks/brooks-lab-limited-share-price/INE650L01011/
BSE LIMITED,https://www.upstox.com/stocks/bse-limited-share-price/INE118H01025/
ICICIPRAMC - ICICI500,https://www.upstox.com/stocks/icicipramc-icici500-share-price/INF109KC1V59/
BOMBAY SUPER HYBRID SEEDS,https://www.upstox.com/stocks/bombay-super-hybrid-seeds-share-price/INE032Z01020/
BSL LTD,https://www.upstox.com/stocks/bsl-ltd-share-price/INE594B01012/
ADITYBIRLA SL GOLD ETF-GR,https://www.upstox.com/stocks/aditybirla-sl-gold-etf-gr-share-price/INF209KB18D3/
ADITYBIRLA SL NIF ETF-GR,https://www.upstox.com/stocks/aditybirla-sl-nif-etf-gr-share-price/INF209KB19D1/
BIRLASLAMC - BSLSENETFG,https://www.upstox.com/stocks/birlaslamc-bslsenetfg-share-price/INF209KB10E8/
BIRLASOFT LIMITED,https://www.upstox.com/stocks/birlasoft-limited-share-price/INE836A01035/
BODHI TREE MULTIMEDIA LTD,https://www.upstox.com/stocks/bodhi-tree-multimedia-ltd-share-price/INE0EEJ01023/
BULKCORP INTERNATIONAL L,https://www.upstox.com/stocks/bulkcorp-international-l-share-price/INE0SZ301012/
BURNPUR CEMENT LTD.,https://www.upstox.com/stocks/burnpur-cement-ltd-share-price/INE817H01014/
BTRFLY GANDHI APPL LTD,https://www.upstox.com/stocks/btrfly-gandhi-appl-ltd-share-price/INE295F01017/
BARAK VALLEY CEM. LTD.,https://www.upstox.com/stocks/barak-valley-cem-ltd-share-price/INE139I01011/
THE BYKE HOSPITALITY LTD,https://www.upstox.com/stocks/the-byke-hospitality-ltd-share-price/INE319B01014/
C2C ADVANCED SYSTEMS LTD,https://www.upstox.com/stocks/c2c-advanced-systems-ltd-share-price/INE0U7V01015/
CALIFORNIA SOFTWARE CO LT,https://www.upstox.com/stocks/california-software-co-lt-share-price/INE526B01014/
CAMLIN FINE SCIENCES LTD,https://www.upstox.com/stocks/camlin-fine-sciences-ltd-share-price/INE052I01032/
CAMPUS ACTIVEWEAR LIMITED,https://www.upstox.com/stocks/campus-activewear-limited-share-price/INE278Y01022/
COMPUTER AGE MNGT SER LTD,https://www.upstox.com/stocks/computer-age-mngt-ser-ltd-share-price/INE596I01012/
CANARYS AUTOMATIONS LTD,https://www.upstox.com/stocks/canarys-automations-ltd-share-price/INE0QG301017/
CANARA BANK,https://www.upstox.com/stocks/canara-bank-share-price/INE476A01022/
CAN FIN HOMES LTD,https://www.upstox.com/stocks/can-fin-homes-ltd-share-price/INE477A01020/
CANTABIL RETAIL LTD,https://www.upstox.com/stocks/cantabil-retail-ltd-share-price/INE068L01024/
CAPACITE INFRAPROJECT LTD,https://www.upstox.com/stocks/capacite-infraproject-ltd-share-price/INE264T01014/
CAPITAL SMALL FIN BANK L,https://www.upstox.com/stocks/capital-small-fin-bank-l-share-price/INE646H01017/
CAPLIN POINT LAB LTD.,https://www.upstox.com/stocks/caplin-point-lab-ltd-share-price/INE475E01026/
CAPITAL TRUST LIMITED,https://www.upstox.com/stocks/capital-trust-limited-share-price/INE707C01018/
CARBORUNDUM UNIVERSAL LTD,https://www.upstox.com/stocks/carborundum-universal-ltd-share-price/INE120A01034/
CAREER POINT LIMITED,https://www.upstox.com/stocks/career-point-limited-share-price/INE521J01018/
CARE RATINGS LIMITED,https://www.upstox.com/stocks/care-ratings-limited-share-price/INE752H01013/
CARRARO INDIA LIMITED,https://www.upstox.com/stocks/carraro-india-limited-share-price/INE0V7W01012/
CARTRADE TECH LIMITED,https://www.upstox.com/stocks/cartrade-tech-limited-share-price/INE290S01011/
CARYSIL LIMITED,https://www.upstox.com/stocks/carysil-limited-share-price/INE482D01024/
CASTROL INDIA LIMITED,https://www.upstox.com/stocks/castrol-india-limited-share-price/INE172A01027/
NET AVENUE TECHNOLOGIES L,https://www.upstox.com/stocks/net-avenue-technologies-l-share-price/INE518X01015/
CONS. CONST. CONSORT LTD,https://www.upstox.com/stocks/cons-const-consort-ltd-share-price/INE429I01024/
COUNTRY CLUB HOSP HOL LTD,https://www.upstox.com/stocks/country-club-hosp-hol-ltd-share-price/INE652F01027/
CCL PRODUCTS (I) LTD,https://www.upstox.com/stocks/ccl-products-i-ltd-share-price/INE421D01022/
CENTRAL DEPO SER (I) LTD,https://www.upstox.com/stocks/central-depo-ser-i-ltd-share-price/INE736A01011/
CEAT LIMITED,https://www.upstox.com/stocks/ceat-limited-share-price/INE482A01020/
CEIGALL INDIA LIMITED,https://www.upstox.com/stocks/ceigall-india-limited-share-price/INE0AG901020/
CELEBRITY FASHIONS LTD,https://www.upstox.com/stocks/celebrity-fashions-ltd-share-price/INE185H01016/
CELLECOR GADGETS LIMITED,https://www.upstox.com/stocks/cellecor-gadgets-limited-share-price/INE0OMO01025/
CELLO WORLD LIMITED,https://www.upstox.com/stocks/cello-world-limited-share-price/INE0LMW01024/
CELL POINT (INDIA) LTD,https://www.upstox.com/stocks/cell-point-india-ltd-share-price/INE0O0001013/
CENTURY ENKA LTD,https://www.upstox.com/stocks/century-enka-ltd-share-price/INE485A01015/
CENTURY EXTRUSIONS LTD,https://www.upstox.com/stocks/century-extrusions-ltd-share-price/INE281A01026/
CENTRAL BANK OF INDIA,https://www.upstox.com/stocks/central-bank-of-india-share-price/INE483A01010/
CENTRUM CAPITAL LIMITED,https://www.upstox.com/stocks/centrum-capital-limited-share-price/INE660C01027/
CENTUM ELECTRONICS LTD,https://www.upstox.com/stocks/centum-electronics-ltd-share-price/INE320B01020/
CENTURY PLYBOARDS (I) LTD,https://www.upstox.com/stocks/century-plyboards-i-ltd-share-price/INE348B01021/
CERA SANITARYWARE LTD,https://www.upstox.com/stocks/cera-sanitaryware-ltd-share-price/INE739E01017/
CESC LTD,https://www.upstox.com/stocks/cesc-ltd-share-price/INE486A01021/
CONCORD ENVIRO SYSTEMS L,https://www.upstox.com/stocks/concord-enviro-systems-l-share-price/INE037Z01029/
CAPRI GLOBAL CAPITAL LTD,https://www.upstox.com/stocks/capri-global-capital-ltd-share-price/INE180C01042/
CG POWER AND IND SOL LTD,https://www.upstox.com/stocks/cg-power-and-ind-sol-ltd-share-price/INE067A01029/
CREATIVE GRAPHICS S IND L,https://www.upstox.com/stocks/creative-graphics-s-ind-l-share-price/INE0R7401011/
CHALET HOTELS LIMITED,https://www.upstox.com/stocks/chalet-hotels-limited-share-price/INE427F01016/
CHAMBAL FERTILIZERS LTD,https://www.upstox.com/stocks/chambal-fertilizers-ltd-share-price/INE085A01013/
CHAVDA INFRA LIMITED,https://www.upstox.com/stocks/chavda-infra-limited-share-price/INE0PT101017/
CHEMBOND CHEMICALS LTD,https://www.upstox.com/stocks/chembond-chemicals-ltd-share-price/INE995D01025/
CHEMCON SPECIAL CHEM LTD,https://www.upstox.com/stocks/chemcon-special-chem-ltd-share-price/INE03YM01018/
CHEMFAB ALKALIS LIMITED,https://www.upstox.com/stocks/chemfab-alkalis-limited-share-price/INE783X01023/
CHEMPLAST SANMAR LIMITED,https://www.upstox.com/stocks/chemplast-sanmar-limited-share-price/INE488A01050/
CHENNAI PETROLEUM CORP LT,https://www.upstox.com/stocks/chennai-petroleum-corp-lt-share-price/INE178A01016/
CHETANA EDUCATION LIMITED,https://www.upstox.com/stocks/chetana-education-limited-share-price/INE0U1T01012/
CHEVIOT COMPANY LIMITED,https://www.upstox.com/stocks/cheviot-company-limited-share-price/INE974B01016/
CHOICE INTERNATIONAL LTD,https://www.upstox.com/stocks/choice-international-ltd-share-price/INE102B01014/
CHOLAMANDALAM IN & FIN CO,https://www.upstox.com/stocks/cholamandalam-in-fin-co-share-price/INE121A01024/
CHOLAMANDALAM FIN HOL LTD,https://www.upstox.com/stocks/cholamandalam-fin-hol-ltd-share-price/INE149A01033/
CIE AUTOMOTIVE INDIA LTD,https://www.upstox.com/stocks/cie-automotive-india-ltd-share-price/INE536H01010/
CIGNITI TECHNOLOGIES LTD,https://www.upstox.com/stocks/cigniti-technologies-ltd-share-price/INE675C01017/
CINELINE INDIA LIMITED,https://www.upstox.com/stocks/cineline-india-limited-share-price/INE704H01022/
CINEVISTA LIMITED,https://www.upstox.com/stocks/cinevista-limited-share-price/INE039B01026/
CIPLA LTD,https://www.upstox.com/stocks/cipla-ltd-share-price/INE059A01026/
CLEAN SCIENCE & TECH LTD,https://www.upstox.com/stocks/clean-science-tech-ltd-share-price/INE227W01023/
CL EDUCATE LIMITED,https://www.upstox.com/stocks/cl-educate-limited-share-price/INE201M01029/
CHAMAN LAL SETIA EXP LTD,https://www.upstox.com/stocks/chaman-lal-setia-exp-ltd-share-price/INE419D01026/
CROP LIFE SCIENCE LIMITED,https://www.upstox.com/stocks/crop-life-science-limited-share-price/INE00NH01017/
CYBER MEDIA RES & SER LTD,https://www.upstox.com/stocks/cyber-media-res-ser-ltd-share-price/INE075Z01011/
CMS INFO SYSTEMS LIMITED,https://www.upstox.com/stocks/cms-info-systems-limited-share-price/INE925R01014/
